EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 27-06-2022
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 SS   : daily Sunshine in 0.1 Hours
23-27 Q_SS : quality code for SS (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station GERMANY, TRIER-PETRISBERG (STAID: 2760).
Blended and updated with sources: 111476 910609 
See file sources.txt and stations.txt for more info.

 SOUID,    DATE,   SS, Q_SS
111476,19540122,   37,    0
111476,19540123,   65,    0
111476,19540124,   76,    0
111476,19540125,   81,    0
111476,19540126,   76,    0
111476,19540127,   66,    0
111476,19540128,    2,    0
111476,19540129,    0,    0
111476,19540130,   79,    0
111476,19540131,   54,    0
111476,19540201,   77,    0
111476,19540202,   29,    0
111476,19540203,   75,    0
111476,19540204,    0,    0
111476,19540205,   34,    0
111476,19540206,   71,    0
111476,19540207,   48,    0
111476,19540208,   18,    0
111476,19540209,    0,    0
111476,19540210,    0,    0
111476,19540211,    0,    0
111476,19540212,    9,    0
111476,19540213,   10,    0
111476,19540214,   21,    0
111476,19540215,   23,    0
111476,19540216,    0,    0
111476,19540217,    1,    0
111476,19540218,    0,    0
111476,19540219,    1,    0
111476,19540220,   28,    0
111476,19540221,   41,    0
111476,19540222,   14,    0
111476,19540223,   49,    0
111476,19540224,   11,    0
111476,19540225,    0,    0
111476,19540226,   13,    0
111476,19540227,   13,    0
111476,19540228,   33,    0
111476,19540301,   27,    0
111476,19540302,   46,    0
111476,19540303,   51,    0
111476,19540304,   33,    0
111476,19540305,   13,    0
111476,19540306,   35,    0
111476,19540307,   12,    0
111476,19540308,   62,    0
111476,19540309,  100,    0
111476,19540310,   76,    0
111476,19540311,   89,    0
111476,19540312,   86,    0
111476,19540313,   15,    0
111476,19540314,   90,    0
111476,19540315,    0,    0
111476,19540316,   13,    0
111476,19540317,   79,    0
111476,19540318,   69,    0
111476,19540319,   29,    0
111476,19540320,   20,    0
111476,19540321,   56,    0
111476,19540322,   79,    0
111476,19540323,   43,    0
111476,19540324,    0,    0
111476,19540325,    9,    0
111476,19540326,    0,    0
111476,19540327,   52,    0
111476,19540328,   73,    0
111476,19540329,   23,    0
111476,19540330,    2,    0
111476,19540331,    0,    0
111476,19540401,   22,    0
111476,19540402,    0,    0
111476,19540403,    2,    0
111476,19540404,    5,    0
111476,19540405,    5,    0
111476,19540406,    3,    0
111476,19540407,    3,    0
111476,19540408,    5,    0
111476,19540409,  107,    0
111476,19540410,  111,    0
111476,19540411,  131,    0
111476,19540412,   96,    0
111476,19540413,  107,    0
111476,19540414,   83,    0
111476,19540415,   21,    0
111476,19540416,   61,    0
111476,19540417,   38,    0
111476,19540418,  109,    0
111476,19540419,   66,    0
111476,19540420,   40,    0
111476,19540421,    0,    0
111476,19540422,  109,    0
111476,19540423,  105,    0
111476,19540424,   74,    0
111476,19540425,   55,    0
111476,19540426,   81,    0
111476,19540427,  123,    0
111476,19540428,  122,    0
111476,19540429,  121,    0
111476,19540430,  110,    0
111476,19540501,   89,    0
111476,19540502,   43,    0
111476,19540503,   70,    0
111476,19540504,   53,    0
111476,19540505,   97,    0
111476,19540506,   35,    0
111476,19540507,   83,    0
111476,19540508,  116,    0
111476,19540509,  109,    0
111476,19540510,  100,    0
111476,19540511,   83,    0
111476,19540512,  133,    0
111476,19540513,  129,    0
111476,19540514,  129,    0
111476,19540515,   58,    0
111476,19540516,   48,    0
111476,19540517,    0,    0
111476,19540518,   27,    0
111476,19540519,   13,    0
111476,19540520,   15,    0
111476,19540521,   17,    0
111476,19540522,   51,    0
111476,19540523,   58,    0
111476,19540524,   74,    0
111476,19540525,  138,    0
111476,19540526,  133,    0
111476,19540527,  110,    0
111476,19540528,   88,    0
111476,19540529,   14,    0
111476,19540530,   25,    0
111476,19540531,    0,    0
111476,19540601,    3,    0
111476,19540602,    0,    0
111476,19540603,   80,    0
111476,19540604,  120,    0
111476,19540605,    0,    0
111476,19540606,   12,    0
111476,19540607,  117,    0
111476,19540608,   70,    0
111476,19540609,   23,    0
111476,19540610,   72,    0
111476,19540611,   26,    0
111476,19540612,   29,    0
111476,19540613,   35,    0
111476,19540614,   15,    0
111476,19540615,   92,    0
111476,19540616,  138,    0
111476,19540617,   43,    0
111476,19540618,  134,    0
111476,19540619,  114,    0
111476,19540620,  142,    0
111476,19540621,  103,    0
111476,19540622,   89,    0
111476,19540623,   77,    0
111476,19540624,  138,    0
111476,19540625,   58,    0
111476,19540626,    0,    0
111476,19540627,   54,    0
111476,19540628,  141,    0
111476,19540629,   90,    0
111476,19540630,   39,    0
111476,19540701,    0,    0
111476,19540702,   13,    0
111476,19540703,   36,    0
111476,19540704,   55,    0
111476,19540705,   61,    0
111476,19540706,   75,    0
111476,19540707,   65,    0
111476,19540708,   87,    0
111476,19540709,   70,    0
111476,19540710,   43,    0
111476,19540711,    7,    0
111476,19540712,  103,    0
111476,19540713,   27,    0
111476,19540714,    0,    0
111476,19540715,   33,    0
111476,19540716,   26,    0
111476,19540717,    4,    0
111476,19540718,   18,    0
111476,19540719,   30,    0
111476,19540720,  131,    0
111476,19540721,   97,    0
111476,19540722,   99,    0
111476,19540723,   34,    0
111476,19540724,   33,    0
111476,19540725,   53,    0
111476,19540726,    0,    0
111476,19540727,   62,    0
111476,19540728,   54,    0
111476,19540729,    5,    0
111476,19540730,   17,    0
111476,19540731,    1,    0
111476,19540801,   13,    0
111476,19540802,  113,    0
111476,19540803,  128,    0
111476,19540804,  120,    0
111476,19540805,   86,    0
111476,19540806,   57,    0
111476,19540807,   59,    0
111476,19540808,    0,    0
111476,19540809,   29,    0
111476,19540810,   33,    0
111476,19540811,   18,    0
111476,19540812,   15,    0
111476,19540813,    0,    0
111476,19540814,    1,    0
111476,19540815,   11,    0
111476,19540816,   54,    0
111476,19540817,   52,    0
111476,19540818,   20,    0
111476,19540819,   40,    0
111476,19540820,   43,    0
111476,19540821,    1,    0
111476,19540822,   12,    0
111476,19540823,   28,    0
111476,19540824,    0,    0
111476,19540825,   25,    0
111476,19540826,   59,    0
111476,19540827,  116,    0
111476,19540828,   83,    0
111476,19540829,   80,    0
111476,19540830,  114,    0
111476,19540831,  114,    0
111476,19540901,  112,    0
111476,19540902,   85,    0
111476,19540903,   66,    0
111476,19540904,   86,    0
111476,19540905,   63,    0
111476,19540906,   28,    0
111476,19540907,   36,    0
111476,19540908,   51,    0
111476,19540909,   54,    0
111476,19540910,   25,    0
111476,19540911,   19,    0
111476,19540912,   63,    0
111476,19540913,   40,    0
111476,19540914,    6,    0
111476,19540915,   70,    0
111476,19540916,    0,    0
111476,19540917,   37,    0
111476,19540918,    0,    0
111476,19540919,    5,    0
111476,19540920,   52,    0
111476,19540921,   41,    0
111476,19540922,   17,    0
111476,19540923,   73,    0
111476,19540924,    9,    0
111476,19540925,   21,    0
111476,19540926,    1,    0
111476,19540927,    5,    0
111476,19540928,   11,    0
111476,19540929,   59,    0
111476,19540930,    2,    0
111476,19541001,   14,    0
111476,19541002,    0,    0
111476,19541003,  102,    0
111476,19541004,   70,    0
111476,19541005,    0,    0
111476,19541006,    8,    0
111476,19541007,    0,    0
111476,19541008,    6,    0
111476,19541009,   23,    0
111476,19541010,   43,    0
111476,19541011,    0,    0
111476,19541012,   37,    0
111476,19541013,   64,    0
111476,19541014,   65,    0
111476,19541015,   26,    0
111476,19541016,   85,    0
111476,19541017,   30,    0
111476,19541018,   90,    0
111476,19541019,    3,    0
111476,19541020,    2,    0
111476,19541021,   12,    0
111476,19541022,   13,    0
111476,19541023,    0,    0
111476,19541024,   26,    0
111476,19541025,   45,    0
111476,19541026,   32,    0
111476,19541027,    9,    0
111476,19541028,   12,    0
111476,19541029,   26,    0
111476,19541030,    0,    0
111476,19541031,   35,    0
111476,19541101,   59,    0
111476,19541102,    4,    0
111476,19541103,    2,    0
111476,19541104,   70,    0
111476,19541105,   47,    0
111476,19541106,   21,    0
111476,19541107,    0,    0
111476,19541108,    1,    0
111476,19541109,   46,    0
111476,19541110,   30,    0
111476,19541111,   39,    0
111476,19541112,    0,    0
111476,19541113,   72,    0
111476,19541114,   26,    0
111476,19541115,   19,    0
111476,19541116,   20,    0
111476,19541117,    0,    0
111476,19541118,    0,    0
111476,19541119,    1,    0
111476,19541120,   16,    0
111476,19541121,   44,    0
111476,19541122,    0,    0
111476,19541123,    3,    0
111476,19541124,   23,    0
111476,19541125,    0,    0
111476,19541126,   20,    0
111476,19541127,   47,    0
111476,19541128,    0,    0
111476,19541129,    8,    0
111476,19541130,   15,    0
111476,19541201,   23,    0
111476,19541202,    5,    0
111476,19541203,    0,    0
111476,19541204,    0,    0
111476,19541205,   22,    0
111476,19541206,    5,    0
111476,19541207,    0,    0
111476,19541208,    0,    0
111476,19541209,    0,    0
111476,19541210,   32,    0
111476,19541211,    9,    0
111476,19541212,   18,    0
111476,19541213,    0,    0
111476,19541214,    0,    0
111476,19541215,    4,    0
111476,19541216,    0,    0
111476,19541217,    0,    0
111476,19541218,    0,    0
111476,19541219,    0,    0
111476,19541220,    0,    0
111476,19541221,    8,    0
111476,19541222,    5,    0
111476,19541223,    0,    0
111476,19541224,    0,    0
111476,19541225,    0,    0
111476,19541226,    0,    0
111476,19541227,    0,    0
111476,19541228,    0,    0
111476,19541229,    0,    0
111476,19541230,   15,    0
111476,19541231,   70,    0
111476,19550101,    0,    0
111476,19550102,    0,    0
111476,19550103,   26,    0
111476,19550104,    0,    0
111476,19550105,    4,    0
111476,19550106,   25,    0
111476,19550107,    6,    0
111476,19550108,    0,    0
111476,19550109,    0,    0
111476,19550110,    0,    0
111476,19550111,    0,    0
111476,19550112,    0,    0
111476,19550113,    0,    0
111476,19550114,    0,    0
111476,19550115,    0,    0
111476,19550116,    0,    0
111476,19550117,   54,    0
111476,19550118,   16,    0
111476,19550119,   40,    0
111476,19550120,   24,    0
111476,19550121,   11,    0
111476,19550122,    0,    0
111476,19550123,    0,    0
111476,19550124,    0,    0
111476,19550125,    0,    0
111476,19550126,    0,    0
111476,19550127,    0,    0
111476,19550128,   30,    0
111476,19550129,   49,    0
111476,19550130,    8,    0
111476,19550131,    0,    0
111476,19550201,    0,    0
111476,19550202,    8,    0
111476,19550203,   32,    0
111476,19550204,    0,    0
111476,19550205,    1,    0
111476,19550206,   13,    0
111476,19550207,    0,    0
111476,19550208,    2,    0
111476,19550209,    3,    0
111476,19550210,   29,    0
111476,19550211,   17,    0
111476,19550212,   21,    0
111476,19550213,    1,    0
111476,19550214,   39,    0
111476,19550215,    0,    0
111476,19550216,   56,    0
111476,19550217,   40,    0
111476,19550218,   28,    0
111476,19550219,   10,    0
111476,19550220,    0,    0
111476,19550221,    0,    0
111476,19550222,    0,    0
111476,19550223,    0,    0
111476,19550224,    0,    0
111476,19550225,   39,    0
111476,19550226,   52,    0
111476,19550227,   31,    0
111476,19550228,   30,    0
111476,19550301,  101,    0
111476,19550302,  106,    0
111476,19550303,  105,    0
111476,19550304,   89,    0
111476,19550305,   13,    0
111476,19550306,   23,    0
111476,19550307,   14,    0
111476,19550308,   41,    0
111476,19550309,   92,    0
111476,19550310,   74,    0
111476,19550311,   82,    0
111476,19550312,   94,    0
111476,19550313,  104,    0
111476,19550314,   84,    0
111476,19550315,   22,    0
111476,19550316,    0,    0
111476,19550317,   61,    0
111476,19550318,   74,    0
111476,19550319,   25,    0
111476,19550320,  106,    0
111476,19550321,    0,    0
111476,19550322,    2,    0
111476,19550323,   14,    0
111476,19550324,   68,    0
111476,19550325,   26,    0
111476,19550326,   42,    0
111476,19550327,    5,    0
111476,19550328,   71,    0
111476,19550329,  101,    0
111476,19550330,   76,    0
111476,19550331,  114,    0
111476,19550401,    6,    0
111476,19550402,  112,    0
111476,19550403,   60,    0
111476,19550404,   21,    0
111476,19550405,   55,    0
111476,19550406,   87,    0
111476,19550407,   21,    0
111476,19550408,    0,    0
111476,19550409,    2,    0
111476,19550410,    3,    0
111476,19550411,    6,    0
111476,19550412,   94,    0
111476,19550413,   70,    0
111476,19550414,   37,    0
111476,19550415,   96,    0
111476,19550416,   45,    0
111476,19550417,  117,    0
111476,19550418,  126,    0
111476,19550419,  133,    0
111476,19550420,  130,    0
111476,19550421,   56,    0
111476,19550422,   95,    0
111476,19550423,   94,    0
111476,19550424,   71,    0
111476,19550425,  137,    0
111476,19550426,   43,    0
111476,19550427,   88,    0
111476,19550428,  138,    0
111476,19550429,  134,    0
111476,19550430,  108,    0
111476,19550501,  106,    0
111476,19550502,   14,    0
111476,19550503,   62,    0
111476,19550504,   30,    0
111476,19550505,    9,    0
111476,19550506,   30,    0
111476,19550507,   46,    0
111476,19550508,  122,    0
111476,19550509,   88,    0
111476,19550510,   35,    0
111476,19550511,   39,    0
111476,19550512,  113,    0
111476,19550513,   35,    0
111476,19550514,   36,    0
111476,19550515,   84,    0
111476,19550516,   80,    0
111476,19550517,    6,    0
111476,19550518,   90,    0
111476,19550519,   64,    0
111476,19550520,   75,    0
111476,19550521,   23,    0
111476,19550522,   57,    0
111476,19550523,  118,    0
111476,19550524,   99,    0
111476,19550525,  103,    0
111476,19550526,  134,    0
111476,19550527,   44,    0
111476,19550528,   19,    0
111476,19550529,   73,    0
111476,19550530,  127,    0
111476,19550531,  130,    0
111476,19550601,   95,    0
111476,19550602,  151,    0
111476,19550603,  130,    0
111476,19550604,    4,    0
111476,19550605,   62,    0
111476,19550606,   94,    0
111476,19550607,   17,    0
111476,19550608,   77,    0
111476,19550609,    1,    0
111476,19550610,   15,    0
111476,19550611,  109,    0
111476,19550612,   10,    0
111476,19550613,    1,    0
111476,19550614,   78,    0
111476,19550615,   12,    0
111476,19550616,   98,    0
111476,19550617,  140,    0
111476,19550618,   77,    0
111476,19550619,   43,    0
111476,19550620,   50,    0
111476,19550621,   47,    0
111476,19550622,   50,    0
111476,19550623,  126,    0
111476,19550624,  140,    0
111476,19550625,   90,    0
111476,19550626,   50,    0
111476,19550627,  143,    0
111476,19550628,  131,    0
111476,19550629,    2,    0
111476,19550630,   23,    0
111476,19550701,   57,    0
111476,19550702,   95,    0
111476,19550703,  120,    0
111476,19550704,   51,    0
111476,19550705,   11,    0
111476,19550706,   55,    0
111476,19550707,   21,    0
111476,19550708,   36,    0
111476,19550709,  110,    0
111476,19550710,  126,    0
111476,19550711,   61,    0
111476,19550712,   26,    0
111476,19550713,   23,    0
111476,19550714,   31,    0
111476,19550715,   88,    0
111476,19550716,  110,    0
111476,19550717,  131,    0
111476,19550718,   65,    0
111476,19550719,   36,    0
111476,19550720,   13,    0
111476,19550721,   85,    0
111476,19550722,   49,    0
111476,19550723,   37,    0
111476,19550724,   67,    0
111476,19550725,   30,    0
111476,19550726,   40,    0
111476,19550727,   89,    0
111476,19550728,   56,    0
111476,19550729,   51,    0
111476,19550730,    0,    0
111476,19550731,    1,    0
111476,19550801,   63,    0
111476,19550802,   23,    0
111476,19550803,   13,    0
111476,19550804,   60,    0
111476,19550805,   87,    0
111476,19550806,   74,    0
111476,19550807,   64,    0
111476,19550808,    5,    0
111476,19550809,   17,    0
111476,19550810,   47,    0
111476,19550811,   98,    0
111476,19550812,   17,    0
111476,19550813,   68,    0
111476,19550814,   55,    0
111476,19550815,    2,    0
111476,19550816,   77,    0
111476,19550817,   85,    0
111476,19550818,   13,    0
111476,19550819,   27,    0
111476,19550820,   91,    0
111476,19550821,  105,    0
111476,19550822,  123,    0
111476,19550823,   82,    0
111476,19550824,   85,    0
111476,19550825,   95,    0
111476,19550826,   41,    0
111476,19550827,   77,    0
111476,19550828,   81,    0
111476,19550829,   53,    0
111476,19550830,   60,    0
111476,19550831,   26,    0
111476,19550901,   74,    0
111476,19550902,   73,    0
111476,19550903,   27,    0
111476,19550904,   53,    0
111476,19550905,   62,    0
111476,19550906,   39,    0
111476,19550907,   40,    0
111476,19550908,   63,    0
111476,19550909,   48,    0
111476,19550910,   47,    0
111476,19550911,   90,    0
111476,19550912,   70,    0
111476,19550913,   20,    0
111476,19550914,   11,    0
111476,19550915,   41,    0
111476,19550916,    0,    0
111476,19550917,   17,    0
111476,19550918,   43,    0
111476,19550919,   78,    0
111476,19550920,  100,    0
111476,19550921,   71,    0
111476,19550922,   68,    0
111476,19550923,   70,    0
111476,19550924,   78,    0
111476,19550925,   57,    0
111476,19550926,   24,    0
111476,19550927,   18,    0
111476,19550928,   12,    0
111476,19550929,   65,    0
111476,19550930,   77,    0
111476,19551001,   31,    0
111476,19551002,   87,    0
111476,19551003,    4,    0
111476,19551004,    9,    0
111476,19551005,   22,    0
111476,19551006,   22,    0
111476,19551007,    5,    0
111476,19551008,   40,    0
111476,19551009,   69,    0
111476,19551010,   87,    0
111476,19551011,   31,    0
111476,19551012,   29,    0
111476,19551013,   51,    0
111476,19551014,   24,    0
111476,19551015,    0,    0
111476,19551016,   92,    0
111476,19551017,    7,    0
111476,19551018,   57,    0
111476,19551019,   75,    0
111476,19551020,   29,    0
111476,19551021,   27,    0
111476,19551022,    7,    0
111476,19551023,   78,    0
111476,19551024,    2,    0
111476,19551025,   15,    0
111476,19551026,    0,    0
111476,19551027,    0,    0
111476,19551028,   37,    0
111476,19551029,   57,    0
111476,19551030,    0,    0
111476,19551031,   67,    0
111476,19551101,   83,    0
111476,19551102,   29,    0
111476,19551103,   36,    0
111476,19551104,    0,    0
111476,19551105,    0,    0
111476,19551106,    0,    0
111476,19551107,   51,    0
111476,19551108,    0,    0
111476,19551109,   21,    0
111476,19551110,   24,    0
111476,19551111,   57,    0
111476,19551112,   22,    0
111476,19551113,    5,    0
111476,19551114,    2,    0
111476,19551115,   51,    0
111476,19551116,    2,    0
111476,19551117,   60,    0
111476,19551118,   62,    0
111476,19551119,    0,    0
111476,19551120,    1,    0
111476,19551121,    2,    0
111476,19551122,    0,    0
111476,19551123,    0,    0
111476,19551124,    1,    0
111476,19551125,   72,    0
111476,19551126,    4,    0
111476,19551127,    0,    0
111476,19551128,    0,    0
111476,19551129,   15,    0
111476,19551130,   60,    0
111476,19551201,    0,    0
111476,19551202,    0,    0
111476,19551203,    0,    0
111476,19551204,   30,    0
111476,19551205,    0,    0
111476,19551206,    0,    0
111476,19551207,    0,    0
111476,19551208,   36,    0
111476,19551209,    0,    0
111476,19551210,    0,    0
111476,19551211,    0,    0
111476,19551212,   43,    0
111476,19551213,   62,    0
111476,19551214,    0,    0
111476,19551215,    0,    0
111476,19551216,    0,    0
111476,19551217,    0,    0
111476,19551218,    0,    0
111476,19551219,    0,    0
111476,19551220,   13,    0
111476,19551221,    0,    0
111476,19551222,    7,    0
111476,19551223,    0,    0
111476,19551224,    0,    0
111476,19551225,    0,    0
111476,19551226,    0,    0
111476,19551227,    0,    0
111476,19551228,    0,    0
111476,19551229,   19,    0
111476,19551230,    0,    0
111476,19551231,   12,    0
111476,19560101,    0,    0
111476,19560102,    0,    0
111476,19560103,   48,    0
111476,19560104,   48,    0
111476,19560105,   32,    0
111476,19560106,    0,    0
111476,19560107,   69,    0
111476,19560108,    0,    0
111476,19560109,    0,    0
111476,19560110,   55,    0
111476,19560111,    9,    0
111476,19560112,    4,    0
111476,19560113,    0,    0
111476,19560114,    0,    0
111476,19560115,    2,    0
111476,19560116,   23,    0
111476,19560117,   66,    0
111476,19560118,    0,    0
111476,19560119,   56,    0
111476,19560120,    0,    0
111476,19560121,   19,    0
111476,19560122,    0,    0
111476,19560123,    0,    0
111476,19560124,   25,    0
111476,19560125,   11,    0
111476,19560126,    0,    0
111476,19560127,    0,    0
111476,19560128,    0,    0
111476,19560129,    0,    0
111476,19560130,   14,    0
111476,19560131,    0,    0
111476,19560201,   80,    0
111476,19560202,   77,    0
111476,19560203,    2,    0
111476,19560204,   41,    0
111476,19560205,    0,    0
111476,19560206,    0,    0
111476,19560207,   52,    0
111476,19560208,    0,    0
111476,19560209,   68,    0
111476,19560210,   56,    0
111476,19560211,   59,    0
111476,19560212,   32,    0
111476,19560213,    6,    0
111476,19560214,    0,    0
111476,19560215,    0,    0
111476,19560216,   56,    0
111476,19560217,   47,    0
111476,19560218,   46,    0
111476,19560219,    5,    0
111476,19560220,   27,    0
111476,19560221,   41,    0
111476,19560222,   42,    0
111476,19560223,    0,    0
111476,19560224,   64,    0
111476,19560225,   83,    0
111476,19560226,   87,    0
111476,19560227,   89,    0
111476,19560228,    0,    0
111476,19560229,    0,    0
111476,19560301,   18,    0
111476,19560302,    0,    0
111476,19560303,    0,    0
111476,19560304,   40,    0
111476,19560305,   49,    0
111476,19560306,   60,    0
111476,19560307,   56,    0
111476,19560308,  105,    0
111476,19560309,   93,    0
111476,19560310,   97,    0
111476,19560311,  100,    0
111476,19560312,    0,    0
111476,19560313,   75,    0
111476,19560314,    4,    0
111476,19560315,   68,    0
111476,19560316,   72,    0
111476,19560317,   67,    0
111476,19560318,   88,    0
111476,19560319,   10,    0
111476,19560320,   18,    0
111476,19560321,    0,    0
111476,19560322,    5,    0
111476,19560323,   47,    0
111476,19560324,   63,    0
111476,19560325,    0,    0
111476,19560326,    0,    0
111476,19560327,   37,    0
111476,19560328,   36,    0
111476,19560329,   13,    0
111476,19560330,    9,    0
111476,19560331,    5,    0
111476,19560401,   19,    0
111476,19560402,   88,    0
111476,19560403,   80,    0
111476,19560404,   31,    0
111476,19560405,    0,    0
111476,19560406,   88,    0
111476,19560407,   95,    0
111476,19560408,   29,    0
111476,19560409,   65,    0
111476,19560410,  110,    0
111476,19560411,   26,    0
111476,19560412,    7,    0
111476,19560413,    7,    0
111476,19560414,    0,    0
111476,19560415,    2,    0
111476,19560416,    0,    0
111476,19560417,    1,    0
111476,19560418,   20,    0
111476,19560419,   14,    0
111476,19560420,   89,    0
111476,19560421,  115,    0
111476,19560422,  105,    0
111476,19560423,   43,    0
111476,19560424,   85,    0
111476,19560425,    8,    0
111476,19560426,   68,    0
111476,19560427,   34,    0
111476,19560428,   65,    0
111476,19560429,    0,    0
111476,19560430,   51,    0
111476,19560501,    0,    0
111476,19560502,   63,    0
111476,19560503,   48,    0
111476,19560504,  101,    0
111476,19560505,   90,    0
111476,19560506,  114,    0
111476,19560507,  109,    0
111476,19560508,  136,    0
111476,19560509,   88,    0
111476,19560510,   84,    0
111476,19560511,   13,    0
111476,19560512,   27,    0
111476,19560513,   62,    0
111476,19560514,   93,    0
111476,19560515,   82,    0
111476,19560516,  120,    0
111476,19560517,   13,    0
111476,19560518,   32,    0
111476,19560519,   98,    0
111476,19560520,  102,    0
111476,19560521,  133,    0
111476,19560522,   63,    0
111476,19560523,    2,    0
111476,19560524,   11,    0
111476,19560525,    0,    0
111476,19560526,   87,    0
111476,19560527,  111,    0
111476,19560528,  113,    0
111476,19560529,   39,    0
111476,19560530,   95,    0
111476,19560531,   92,    0
111476,19560601,    5,    0
111476,19560602,   29,    0
111476,19560603,    7,    0
111476,19560604,   62,    0
111476,19560605,    0,    0
111476,19560606,   20,    0
111476,19560607,    8,    0
111476,19560608,   62,    0
111476,19560609,   10,    0
111476,19560610,    0,    0
111476,19560611,   50,    0
111476,19560612,    0,    0
111476,19560613,   74,    0
111476,19560614,   25,    0
111476,19560615,   41,    0
111476,19560616,   16,    0
111476,19560617,    8,    0
111476,19560618,    9,    0
111476,19560619,   10,    0
111476,19560620,    8,    0
111476,19560621,   44,    0
111476,19560622,    2,    0
111476,19560623,   48,    0
111476,19560624,   11,    0
111476,19560625,   58,    0
111476,19560626,   30,    0
111476,19560627,   80,    0
111476,19560628,   51,    0
111476,19560629,    0,    0
111476,19560630,  136,    0
111476,19560701,    6,    0
111476,19560702,    0,    0
111476,19560703,   84,    0
111476,19560704,   10,    0
111476,19560705,   75,    0
111476,19560706,   79,    0
111476,19560707,  145,    0
111476,19560708,  141,    0
111476,19560709,  109,    0
111476,19560710,    6,    0
111476,19560711,    0,    0
111476,19560712,    2,    0
111476,19560713,   35,    0
111476,19560714,    9,    0
111476,19560715,   72,    0
111476,19560716,   25,    0
111476,19560717,   86,    0
111476,19560718,   65,    0
111476,19560719,    3,    0
111476,19560720,   54,    0
111476,19560721,   33,    0
111476,19560722,   83,    0
111476,19560723,   39,    0
111476,19560724,   26,    0
111476,19560725,   94,    0
111476,19560726,  133,    0
111476,19560727,  113,    0
111476,19560728,   19,    0
111476,19560729,   85,    0
111476,19560730,   78,    0
111476,19560731,   41,    0
111476,19560801,   29,    0
111476,19560802,   14,    0
111476,19560803,   16,    0
111476,19560804,   21,    0
111476,19560805,   65,    0
111476,19560806,   47,    0
111476,19560807,   72,    0
111476,19560808,  105,    0
111476,19560809,  105,    0
111476,19560810,   58,    0
111476,19560811,   18,    0
111476,19560812,   56,    0
111476,19560813,   62,    0
111476,19560814,   84,    0
111476,19560815,   86,    0
111476,19560816,   33,    0
111476,19560817,   84,    0
111476,19560818,   22,    0
111476,19560819,   76,    0
111476,19560820,   18,    0
111476,19560821,  123,    0
111476,19560822,    2,    0
111476,19560823,   33,    0
111476,19560824,   32,    0
111476,19560825,   92,    0
111476,19560826,   96,    0
111476,19560827,    9,    0
111476,19560828,   61,    0
111476,19560829,   70,    0
111476,19560830,   61,    0
111476,19560831,   72,    0
111476,19560901,   25,    0
111476,19560902,    0,    0
111476,19560903,   41,    0
111476,19560904,   33,    0
111476,19560905,   64,    0
111476,19560906,   47,    0
111476,19560907,   42,    0
111476,19560908,   78,    0
111476,19560909,   42,    0
111476,19560910,   44,    0
111476,19560911,   43,    0
111476,19560912,   25,    0
111476,19560913,    0,    0
111476,19560914,   95,    0
111476,19560915,  103,    0
111476,19560916,   50,    0
111476,19560917,  107,    0
111476,19560918,   79,    0
111476,19560919,  109,    0
111476,19560920,   71,    0
111476,19560921,   74,    0
111476,19560922,   96,    0
111476,19560923,   81,    0
111476,19560924,  104,    0
111476,19560925,   43,    0
111476,19560926,    0,    0
111476,19560927,    3,    0
111476,19560928,    2,    0
111476,19560929,    9,    0
111476,19560930,   61,    0
111476,19561001,   56,    0
111476,19561002,    2,    0
111476,19561003,    9,    0
111476,19561004,    0,    0
111476,19561005,   19,    0
111476,19561006,   29,    0
111476,19561007,    0,    0
111476,19561008,   74,    0
111476,19561009,   38,    0
111476,19561010,   63,    0
111476,19561011,   64,    0
111476,19561012,   48,    0
111476,19561013,   32,    0
111476,19561014,   47,    0
111476,19561015,   31,    0
111476,19561016,   25,    0
111476,19561017,    5,    0
111476,19561018,    0,    0
111476,19561019,   28,    0
111476,19561020,    7,    0
111476,19561021,   41,    0
111476,19561022,    0,    0
111476,19561023,   13,    0
111476,19561024,   16,    0
111476,19561025,   22,    0
111476,19561026,    1,    0
111476,19561027,    0,    0
111476,19561028,    0,    0
111476,19561029,   14,    0
111476,19561030,    3,    0
111476,19561031,    0,    0
111476,19561101,   86,    0
111476,19561102,   21,    0
111476,19561103,    0,    0
111476,19561104,    1,    0
111476,19561105,    0,    0
111476,19561106,    5,    0
111476,19561107,   23,    0
111476,19561108,   28,    0
111476,19561109,   56,    0
111476,19561110,    5,    0
111476,19561111,    1,    0
111476,19561112,   11,    0
111476,19561113,    0,    0
111476,19561114,    0,    0
111476,19561115,    0,    0
111476,19561116,    4,    0
111476,19561117,    0,    0
111476,19561118,    0,    0
111476,19561119,    0,    0
111476,19561120,   34,    0
111476,19561121,   82,    0
111476,19561122,   79,    0
111476,19561123,    0,    0
111476,19561124,   42,    0
111476,19561125,    0,    0
111476,19561126,    0,    0
111476,19561127,   15,    0
111476,19561128,   16,    0
111476,19561129,    5,    0
111476,19561130,   10,    0
